"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Davenport, IL",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977739726027397,0.984971098265896,0.909090909090909,0.961538461538462,0.97165991902834,0.979623824451411,0.961538461538462,0.957296849087894,1.04477611940298,1.12781954887218,0.939869281045752,1.06076104746318,0.942515348501264,0.942723004694836,0.983869109344395,0.92,0.91304347826087,0.950728612588652,0.954370284011788,0.887578237843043,0.896428571428571,0.8785140562249,0.902079566003617,0.875430799927444,0.9,0.956807511737089,0.904545454545455,0.878583128583129,0.887100740930614,0.93903743315508,0.986075949367089,1.0625,0.881658217618103,0.980645161290323,0.905660377358491,1.01811856278009,0.903747196200026
"Peoria, IL",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840243902439024,0.802777777777778,0.8,0.852604166666667,0.836788617886179,0.8,0.77734375,0.788671875,0.817036089798238,0.845833333333333,0.840576496674058,0.816666666666667,0.75,0.816666666666667,0.832919685755485,0.817647058823529,0.81510989010989,0.833191489361702,0.850713012477718,0.833090590041676,0.842060152719339,0.845410628019324,0.822072072072072,0.79,0.854954268292683,0.866666666666667,0.852994555353902,0.783578828769079
"Myrtle Beach, SC",112,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73080967402734,0.684448839387946,0.740740740740741,0.777777777777778,0.79097605893186,0.763351749539595,0.744690649496081,0.763888888888889,0.763157894736842,0.75,0.76,0.855694432061341,0.772025431425976,0.740740740740741,0.763888888888889,0.763888888888889,0.772025431425976,0.811210587777345,0.791008042151969,0.799107142857143,0.833142407209904,0.82395454639882,0.791841375485302,0.777777777777778,0.763888888888889,0.768156424581006,0.763888888888889,0.763888888888889,0.768639508070715,0.837441705529647,0.833333333333333,0.856305803571429,0.855245292030568,0.833333333333333,0.85546875,0.855450765423573,0.909495200931665,0.928008998875141,0.928008998875141,0.942209433973332,0.965467625899281,0.888888888888889,0.98438855160451,0.9375,0.948531844499586,1.02775368603643,0.94281045751634
"Salisbury, MD",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91856066046112,0.906666666666667,0.917252146760344,0.916948833709556,0.90962441314554,0.928225942917309,0.926108374384236,0.926108374384236,0.90962441314554,0.906666666666667,0.90962441314554,0.926108374384236,0.949131513647643,0.926108374384236,0.945848375451264,0.930343511450382
"Gulfport, MS",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631818181818182,0.65,0.6125,0.654761904761905,0.673928840940216,0.690460809646856,0.71,0.71,0.708268101761252,0.681865144768886,0.684485006518905,0.679245283018868,0.653098229583095,0.65,0.649384787472036,0.697709163346614,0.745619727449708,0.714285714285714,0.702247191011236,0.745619727449708,0.702247191011236,0.697709163346614,0.708333333333333,0.676609848484848,0.670833333333333,0.695485347985348,0.694444444444444,0.694412794398472,0.659090909090909,0.686487129510162,0.675,0.681818181818182,0.704225497481628,0.697709163346614,0.668154761904762,0.666458333333333,0.681818181818182,0.705583756345178,0.722342861151501,0.771428571428571,0.744558991981672,0.75,0.770547945205479,0.768203072812291,0.751503006012024,0.744122339770069
"Tallahassee, FL",115,,,,,,,,,,,,,,,,,0.747311827956989,0.769230769230769,0.807437762973352,0.826650215916101,0.75812274368231,0.738007380073801,0.716348633316142,0.71841155234657,0.74586435070306,0.75,0.706214689265537,0.75,0.785310734463277,0.78704625242007,0.791112728448973,0.799811853245532,0.806488460414841,0.801282051282051,0.76219512195122,0.771264874394006,0.733752620545073,0.729166666666667,0.748697916666667,0.772727272727273,0.75,0.744047619047619,0.760626398210291,0.785083415112856,0.753323485967504,0.760548184085418,0.753498385360603,0.753498385360603,0.784143518518519,0.798119095816464,0.802457466918715,0.802325581395349,0.807692307692308,0.818452380952381,0.819898984456415,0.822994210090984,0.81892697466468,0.813253012048193,0.830601092896175,0.823842065299924,0.825,0.848,0.820647697858656,0.84348641049672,0.846153846153846,0.849242424242424,0.859029095509171,0.848587720071716,0.872141372141372,0.881720430107527,0.857668711656442,0.913673597983617,0.882962962962963
"Trenton, NJ",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2178148921364,1.14312977099237,1.14571428571429,1.14571428571429,1.31578947368421,1.24302232854864,1.26794258373206,1.21387283236994,1.3351833976834,1.53707906179579,1.54700854700855,1.51830282861897,1.44796470325471,1.48068651778329,1.44193847211224,1.44686907020873,1.44686907020873,1.39444444444444,1.46067415730337,1.46067415730337,1.47715567262732,1.55314015850243,1.5625,1.537858691716,1.60408547476962,1.6240157480315,1.72445561139028,1.69341894060995,1.7035175879397,1.69478527607362,1.72445561139028,1.74539363484087,1.74539363484087,1.7457886676876,1.77796754910333,1.79417122040073,1.75033025099075,1.83481826309461,1.7035175879397
"Fayetteville, NC",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783189922558181,0.781928757602085,0.797692990239574,0.794053662073967,0.726363636363636,0.760130644270506,0.753964322458778,0.710361820125618,0.770303527481542,0.770303527481542,0.765322580645161,0.759504132231405,0.765940274414851,0.770303527481542,0.770303527481542,0.77850697292863,0.77850697292863,0.784297520661157,0.780294648691918,0.77850697292863,0.777687296416938,0.77850697292863,0.784297520661157,0.77047619047619,0.77047619047619,0.684210526315789,0.690188410949165,0.7,0.696557245796637,0.675,0.657142857142857,0.66130473637176,0.682598564690483,0.663311985361391,0.654491211094985,0.673246309248595,0.691600396383005,0.695984848484849,0.71830985915493,0.703456640388114,0.705205024112936,0.723724706627747,0.721879784062525,0.71830985915493,0.705
"Savannah, GA",118,,,,,,,,,,,,,,,,,0.653266331658292,0.639300134589502,0.641999817451625,0.700280112044818,0.744900129110655,0.708181063122924,0.697799003322259,0.731981981981982,0.747508305647841,0.728490990990991,0.724903543446872,0.726915520628684,0.734116590585946,0.86,0.895390070921986,0.897392881701563,0.863557858376511,0.887784090909091,0.878718419286371,0.770895162219789,0.823303302449838,0.819672131147541,0.796364379084967,0.816326530612245,0.805174495171203,0.816231343283582,0.829268292682927,0.876571124810734,0.973275862068966,0.959692898272553,0.945945945945946,0.913445552784705,0.922656901584654,0.900559678732634,0.904761904761905,0.931005818786367,0.956937799043062,0.982683982683983,1.00789473684211,1.02930281071585,0.971721202914282,1,1.02189781021898,1.02799681552809,1.01082481805484,0.942594718714122,0.923226433430515,0.923913043478261,0.932656065959953,0.968614718614719,0.976657066322934,0.977345759385282,0.984215413184773,0.946372239747634,0.995612373737374,0.996875,0.989910313901345
"Kalamazoo, MI",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884018957345972,0.833333333333333,0.8125,0.847826086956522,0.85,0.810096153846154,0.821826424870466,0.847893114080164,0.82799938157081,0.832492431886983,0.85,0.830241187384045,0.823283858998145,0.84843635295845,0.86875,0.839013471001049,0.873239436619718,0.88125,0.88125,0.883102876106195,0.876113671274962,0.891428571428571,0.84412955465587,0.873655913978495,0.916666666666667
"Naples, FL",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06789243633599,2.18978102189781,2.20600162206002,2.30769230769231,2.16986980781153,1.85780853384234,1.69300225733634,1.58881247903388,1.74459176552687,1.76979093258163,1.76180408738548,1.46750524109015,1.50211565585331,1.60502442428472,1.71649874310628,1.53737658674189,1.50211565585331,1.48630847422467,1.43643048493795,1.47566636595834,1.40298106184024,1.355426187954,1.4028144239226,1.51641943261975,1.48046760097726
"South Bend, IN",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,0.790625,0.745833333333333,0.680272108843537,0.690136054421769,0.717375253578776,0.666046319272126,0.652741514360313,0.678571428571429,0.75,0.665259646069046,0.682638888888889,0.75,0.708333333333333,0.75885518590998,0.758087201125176,0.758087201125176,0.709625817220754,0.712658227848101,0.833333333333333,0.789473684210526,0.80258064516129,0.848798076923077,0.80952380952381,0.790622526571687,0.786974219810041,0.790622526571687,0.786974219810041,0.786974219810041,0.825341434022896,0.786974219810041
"Evansville, IN",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829761904761905,0.845454545454545,0.845454545454545,0.845454545454545,0.845454545454545,0.816666666666667,0.834449178332319,0.818181818181818,0.81057268722467,0.838709677419355,0.788588850174216,0.66912955465587,0.717505869019671,0.716829919857525,0.687777777777778,0.739649681528662,0.728095238095238,0.707692307692308,0.745229007633588,0.740054214625308,0.795061728395062,0.740458015267176
"Roanoke, VA",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883116883116883,0.866553729334871,0.857142857142857,0.856401384083045,0.857333333333333,0.833333333333333,0.827493526961612,0.857142857142857,0.9004329004329,0.909583374372107,0.816527777777778,0.901132852729145,0.901132852729145,0.951972555746141,0.926851989127749
"Lincoln, NE",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.799414603985081,0.807600950118765,0.828729281767956,0.821064552661382,0.816143497757848,0.828729281767956,0.839932712215321,0.840579710144927,0.855425860052167,0.857115428338779,0.895618556701031,0.891136801541426,0.879765395894428,0.894994302946191,0.885946330073432,0.907041392324077,0.893316195372751,0.898617511520737,0.867864648212774,0.878564857405704,0.93,0.92005076142132,0.901084010840108,0.92005076142132,0.920416327212717,0.926395939086294,0.93477999679607,0.90732759754782,0.895964125560538,0.925302384815789,0.905974534769833,0.952
"Fort Collins, CO",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38202247191011,1.37078651685393,1.35,1.387171561051,1.33093525179856,1.30494590417311,1.34831460674157,1.33077598186206,1.33397612488522,1.35714285714286,1.38830715532286,1.39090028563974,1.35883211678832,1.4,1.40449438202247,1.36181818181818,1.31769911504425,1.35071614981182,1.3015873015873,1.36093544900374,1.35820802708619,1.35249237029502
"Columbus, GA",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680222436120803,0.653120464441219,0.614938828074694,0.592456860355453,0.585748792270531,0.642857142857143,0.645812948467058,0.661388956429195,0.667424242424242,0.6695779866257,0.65,0.662559241706161,0.659655831739962,0.662559241706161,0.690737833594976,0.678869621066153,0.66,0.67396798652064,0.652951699463327,0.686363636363636,0.676156583629893,0.668820410868125,0.649468085106383,0.65,0.647482014388489,0.650565455791638,0.642857142857143,0.639802631578947,0.626731301939058,0.639802631578947,0.665751544269046,0.670974155069582,0.676470588235294,0.645369683481701,0.650531914893617,0.66279021552157,0.613264427217916,0.609819759939573,0.604821341500318,0.624798776561494,0.61923571340533,0.603514132925898
"Boulder, CO",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60203385203385,1.5,1.52363184079602,1.5,1.52380952380952,1.66666666666667,1.6737878906556,1.62933333333333,1.7386684472739,1.77264653641208,1.72492401215805,1.74480084596405,1.83684950773558,1.7882960704607,1.87741935483871,1.87910113649409,1.84318377911993,1.84529914529915,1.76577688480674,1.84814049586777,1.82051282051282,1.8379466162253,1.77849636216653,1.72394366197183,1.78625466692867,1.76785714285714,1.82367424242424,1.92432643221781,1.93312101910828,2.00623335306304,1.99302884615385,1.89006289308176,1.89230769230769,1.8125,1.77198727434152
"Lubbock, TX",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909822866344606,0.911161433172303,0.849148606811146,0.839622641509434,0.822352941176471,0.791788856304985,0.775,0.751633986928105,0.774147727272727,0.788571428571429,0.774977841733386,0.761245674740484,0.759433962264151,0.77607946856932,0.752557427202495,0.86659125188537,0.818148123561692,0.807692307692308,0.784530774420195
"Fort Smith, AR",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488771466314399,0.488771466314399,0.486666666666667,0.486666666666667,0.52,0.538311688311688,0.540909090909091,0.554821664464993,0.537087912087912,0.531915726817043,0.53125,0.582437275985663,0.576208178438662,0.631818181818182,0.611111111111111,0.567517722839973,0.555555555555556,0.535714285714286,0.570063694267516,0.570063694267516,0.567517722839973,0.555555555555556,0.555555555555556,0.53544124071647,0.593667546174143,0.553748997019716,0.558823529411765,0.532957393483709,0.532581453634085
"Atlantic City, NJ",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.05021008403361,1.11406619385343,1.11111111111111,1.13239436619718,1.13437900128041,1.13135675756668,1.15789473684211,1.12765957446809,1.13636363636364,1.11406619385343,1.13437900128041,1.08333333333333
"New London, CT",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921785714285714,0.870718462823726,0.87991718426501,0.930294486215539,0.981601731601732,0.961829836829837,1.04,1.02433472741404,1,1.02,0.977452450245466,1.01551558123249,1.015625,1,0.923825129724166,0.916666666666667,0.948529411764706,0.944584382871537,0.9375,1,1,1.03260869565217,1.05,1.03260869565217,1.05128161312372,1.05902777777778,1.08333333333333,1.08333333333333,1.02777777777778,1.05222222222222,1.06752254814333,1.08333333333333,1.08333333333333,1.08333333333333,1.03230021985911,1.04166666666667,1.04451754385965,1.05790043290043,1.00724637681159,0.992857142857143
"Gainesville, FL",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723997709049255,0.71875,0.728690127077224,0.767085076708508,0.773124941369367,0.763917525773196,0.704145621355196,0.662251655629139,0.728852392538524,0.74430823117338,0.827142857142857,0.896291208791209,0.905783696134765,0.823529411764706,0.827774725274725,0.840214308225654,0.868055555555556,0.867768595041322,0.875,0.843454790823212,0.82275641025641,0.842105263157895,0.818181818181818,0.868055555555556,0.853658536585366,0.867912075298439,0.892857142857143,0.888888888888889,0.894964588205019,0.902362151955122,0.921970116214721,0.952474358293033,0.944467513863622,0.947202527070864,0.979049153908139,0.963302752293578,0.981981981981982,0.973509933774834,0.972972972972973,0.956207748679202,0.987545243019648,0.945626477541371,0.897569444444444,0.860088765235824,0.834724540901502,0.936011904761905
"Cedar Rapids, IA",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83665008291874,0.815952289832887,0.807228915662651,0.86,0.831692913385827,0.786458333333333,0.791666666666667,0.801573426573427,0.823255813953488,0.823255813953488,0.821428571428571,0.833333333333333,0.805952380952381,0.83,0.834381551362683,0.83974358974359,0.818654539417513,0.785714285714286,0.784097300337458,0.785714285714286,0.786248789205856,0.808333333333333,0.815384615384615,0.841059602649007,0.808333333333333,0.827597760958688,0.824404761904762,0.791086321381142,0.786758383490972,0.790919654714475,0.76,0.763722952343024,0.808333333333333,0.816666666666667,0.81592039800995,0.791666666666667,0.74733118520594,0.791666666666667,0.766129032258065,0.75,0.777453838678329,0.745614035087719
"Wilmington, NC",134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787176724137931,0.793333333333333,0.783126477541371,0.778959810874704,0.832407407407407,0.847222222222222,0.824742268041237,0.860679711475147,0.832407407407407,0.80952380952381,0.786111111111111,0.86875,0.815277777777778,0.79537037037037,0.809042553191489,0.833333333333333,0.9,0.882352941176471,0.876761717469682,0.851851851851852,0.869565217391304,0.87962962962963,0.914473684210526,0.856481481481482,0.873355263157895,0.856481481481482,0.856481481481482,0.875658608399194,0.871313107663802,0.852,0.867400404157044,0.856812169312169,0.866050808314088,0.933333333333333,0.993962932679204,0.9375,0.982638888888889,0.966666666666667,1.02840179848764,1.04638009049774,0.968579808416747,1.03757583014049,1.17241379310345,1.15182387057387,1.13166666666667,1.13129644921552,1.17106504727668
"Kennewick, WA",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832777567260326,0.878571428571429,0.878571428571429,0.886727688787185,0.888888888888889,0.888888888888889,0.888888888888889,0.951388888888889,0.84274434197757,0.88519003931848,0.877477020629851,0.863636363636364,0.871957310981701,0.877477020629851,0.951872737399053,0.898520084566596,0.901741293532338,0.879828326180258,0.893203543227506,0.846432889963724,0.881271808999082,0.904377880184332,0.884665792922674,0.850901985334395,0.87523332936177,0.865191146881288,0.886363636363636,0.886363636363636,0.916666666666667,0.876777251184834,0.885514714643155,0.916666666666667,0.923482849604222,0.880403834717892
"Greeley, CO",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922588950494589,0.9,0.880829015544041,0.85995085995086,0.916666666666667,0.890207715133531,0.890207715133531,0.970669110907424,0.963562237932446,1.00494118675937,1.00306610013852,0.928242835595777,0.958333333333333,0.910401883016078,0.972222222222222,0.882352941176471,0.928571428571429,0.987047101449275,0.954861111111111,0.936030103480715,0.936234817813765,0.94758064516129,1.02789256198347,1,1.04083333333333,1,1.07389851109085,1.05027858436949,1.05325987144169,1.04091565000656,0.988286969253294,1.11875,0.99375,1.03928571428571,1.10981308411215,1,1.0050505050505
"Lynchburg, VA",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730282375851996,0.708333333333333,0.688888888888889,0.679771505376344,0.6875,0.666794950738916,0.700192037217354,0.729355203619909,0.726144109055501,0.712365591397849,0.790357142857143,0.790357142857143,0.738373655913979,0.675,0.6875,0.716517857142857,0.739583333333333,0.760344827586207,0.766183574879227,0.78137216290332,0.766176364554041,0.783660473381286,0.792903299593984,0.804433084496376,0.775845410628019,0.778606965174129
"Olympia, WA",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,0.936192468619247,1.00113122171946,0.972222222222222,0.998931623931624,1.02403774336504,1.02941176470588,1.05325443786982,1.07692307692308,1.03308693204329,1.02949878176123,1.1,1.02507626131067,1.04990403071017,1.02983870967742,1.04539854999293,1.07268464243845,1.0725742052772,1.07559851956633,1.12229102167183,1.08685786017767,1.09753694973844,1.07965451055662,1.09639898397812,1.07692307692308,1.07465112366793,1.10063659628919,1.08136221886049,1.09404990403071,1.08925143953935,1.10940234095216,1.11475124704647,1.11524939347835,1.11875,1.16565664524848,1.18826843795331,1.15833333333333,1.10416666666667
"Amarillo, TX",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808238636363636,0.808157099697885,0.751737720111214,0.779456193353474,0.768515975464616,0.827951837194502,0.870374435889085,0.849878934624697,0.870967741935484,0.879699248120301,0.886831163146953,0.879699248120301,0.872881355932203,0.870488988675009,0.83984375,0.860215053763441
"Hagerstown, MD",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842527582748245,0.763465447154472,0.781739130434783,0.80952380952381,0.824074074074074,0.814814814814815,0.82867119878153,0.798149705634987,0.875,0.823262839879154,0.79375,0.840448081404334
"Bremerton, WA",141,,,,,,,,,,,,,,,,,,,,,,,0.863028953229399,0.813858695652174,0.839962375360904,0.813636363636364,0.791666666666667,0.85,0.779166544020251,0.82124237015208,0.93509438469061,1.0400641025641,0.906183368869936,1.01495061106345,0.939988773474506,0.849514563106796,0.887565588313012,0.928520371694067,0.928520371694067,0.98686245819398,0.955056179775281,0.955056179775281,0.97380410022779,0.993181555863343,0.986841555183946,0.99375,1.00767754318618,0.942495126705653,0.999025341130604,1.01440329218107,1.03125,1.0658800997997,1.03125,1.09028885344675,1.11932262078145,1.155,1.16618075801749,1.24569093114084,1.25233379372496,1.295,1.2592936802974,1.23786692759296,1.2592936802974,1.27990571263835,1.2551652892562,1.30197163611207,1.29508447786251,1.32258810169929,1.31379158425884,1.38775510204082,1.31687034955072,1.40977443609023,1.33965517241379
"Laredo, TX",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950570342205323,0.972974348534202,0.950570342205323,0.950570342205323,0.9375,0.95679012345679,0.956520061728395,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,1.01604278074866,0.96958174904943
"Crestview-Fort Walton Beach-Destin, FL",143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752314814814815,0.7125,0.742857142857143,0.78125,0.862286689419795,0.78125,0.779024792853444,0.807291666666667,0.807291666666667,0.807291666666667,0.803108808290155,0.807291666666667,0.807291666666667,0.807291666666667,0.807291666666667,0.807291666666667,0.867595818815331,0.888648599761662,0.884761904761905,0.903809523809524,0.903809523809524,0.90625,0.99080998859171,0.954982993197279,0.924642857142857,0.980683772135504,0.922619047619048,0.908809523809524,0.90625,0.885524816127366,0.949191681033026,0.965034113060429,0.962962962962963,1.05263157894737,1.08333333333333,1.0375983436853,1.13636363636364,0.938796680497925,0.920518207282913,0.859375,0.900052374301676,0.893854748603352,0.869791666666667,0.946334740287708,0.895833333333333,0.92436974789916,0.928571428571429
"Topeka, KS",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688679245283019,0.651504057599609,0.658411405295316,0.714177978883861,0.718,0.712962962962963,0.712962962962963,0.637717748268723,0.631469979296066,0.631469979296066,0.689572192513369,0.672051644398767,0.668154761904762,0.625556875556876,0.643939393939394,0.68433908045977,0.669702342574683,0.670212765957447,0.685885468403051,0.68407960199005,0.709677419354839,0.68407960199005,0.6175,0.615127487562189,0.615671641791045,0.621459089393526,0.625,0.636363636363636,0.652576722640417,0.665834298397993,0.651544401544402,0.702977594339623,0.650452488687783,0.745947478090335,0.70076726342711
"Macon, GA",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645889792231256,0.623246492985972,0.574525745257453,0.625,0.642620232172471,0.641025641025641,0.666032350142721,0.657781599312124,0.645132743362832,0.655653450807636,0.659054964093106,0.680871285425537,0.65465831436671,0.653663177925785,0.660363924050633,0.670340681362725,0.665750915750916,0.660702183279276,0.684320815544132,0.719063545150502,0.651595744680851,0.672466680917831,0.673883837910457,0.706811146597718,0.701836734693878,0.701836734693878,0.714668307202641,0.68414582976284,0.678302793139001,0.6784140969163,0.6784140969163,0.664929149797571,0.631663974151858,0.65552451333814,0.671788052373159
"Champaign-Urbana, IL",146,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10833333333333,1.07736742424242,1.07736742424242,1.08181818181818,0.92436974789916,1,0.977190721649485,0.97007333305074,0.936952714535902,1.01777196491768,1.12436921783011,1.23407507739938,1.14773718345147,1.04932126696833,1.07291666666667,1.02941176470588,1.06923076923077,1.07803382567469,1.08315098468271,1.0129659643436,1.0154857522549,1.15900383141762,1.16666666666667,1.16666666666667,1.16075191570881,1.17731829573935,1.1952380952381,1.13282889426957,1.06587009803922,1.07409274193548,1.05227272727273,0.993312937062937,1.02280927835052,1.08787878787879,1.12291666666667,1.125,1.11127167630058,1.1,1.09045454545455,1.07563025210084,1.08333333333333,1.04166666666667,1.03799137104506,0.933515482695811,1.03448275862069,0.932,1.08997050147493
"Tuscaloosa, AL",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808563700260114,0.812302839116719,0.79196187890322,0.777884615384615,0.812302839116719,0.894396551724138,0.901555122335098,0.86864406779661,0.812302839116719,0.858050847457627,0.948407431984074,0.942269409422694,0.972094675203989,0.946401225114854,0.899089450380981,0.804824561403509,0.792211078395289
"Sioux Falls, SD",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812513286564626,0.829641485275288,0.835909090909091,0.851648351648352,0.872222222222222,0.862068965517241,0.866527777777778,0.828729281767956,0.853101023017903,0.838235294117647,0.838235294117647,0.833582377542046,0.834334935897436,0.905511811023622,0.898583146905295,0.896551724137931,0.91358024691358,0.920542635658915,0.912147266313933,0.960508967292021,0.923076923076923,0.964488897748881,0.921296296296296,0.915132924335378,0.907670454545455
"Chico, CA",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94475138121547,0.892405063291139,0.91187270501836,0.9375,0.9375,0.889404485692189,0.902777777777778,0.979192166462668,0.996794871794872,0.990622032288699,1.00979192166463,1.02777777777778,0.988026137135098,1.05932203389831,1.06818181818182,1.13392857142857,1.00979192166463,1.05555555555556,1.09090909090909,1.17647058823529,1.09232954545455,1.11413953488372,1.12012987012987,1.12149699364915,1.05681818181818,1.05909090909091,1.03448275862069,1.0126582278481,1.08552631578947,1.14615384615385,1.09018002855977,1.13100392402764,1.02991071428571,1.03684210526316,1.03913043478261,1.04873188405797,1.06175397877984
"Charlottesville, VA",150,,,,,,,,,,,,,,,,0.845,0.872389593886911,0.867647058823529,0.916666666666667,0.931203931203931,0.916666666666667,0.958230958230958,0.931203931203931,0.923076923076923,1.00139925373134,1.04126918909986,1.03377902885292,1.04545454545455,0.993762993762994,1.04216427004631,1.04413138231631,1.08704027454027,1.08650553213909,1.10789980732177,1.08754208754209,1.06078767123288,1.08710950647125,1.06934931506849,1.0547165189205,1.04216427004631,1.04838709677419,1.0603712174525,1.07915360501567,1.07638888888889,1.04781544256121,1.05212765957447,1.06206896551724,1.04166666666667,1.04545454545455,1.00957446808511,1.03887399463807,1.04838709677419,1.0806168764184,1.07127728901922,1.04591836734694,1.0440251572327,1.04436437647835,1.05867346938776,1.06060606060606,1.06276595744681,1.15524625267666,1.15207373271889,1.19271814187068,1.19271814187068,1.12745098039216,1.16818181818182,1.10138248847926,1.19271814187068,1.15,1.12121212121212,1.1986301369863,1.16312056737589,1.30666666666667
"Longview, TX",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03192934782609,1.03913043478261,1.03931573714182,1.04891304347826,1.01587072247378,1.00966305133416,0.996666666666667,0.996153846153846,0.877947782144862,0.970531753759602,0.894549441076432,0.872491174470383,0.876459245361684,0.912162162162162,1.04759006537741,1.06248079739916,1.00966850828729,0.930674738651548,0.893300248138958,1,0.865384615384615
"Burlington, VT",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69491525423729,1.66080764377141,1.64506480558325,1.61538461538462,1.64506480558325,1.64812579804446,1.64251207729469,1.69871794871795,1.65059339525284,1.6827362523957,1.73970155527533,1.62559339525284,1.73076923076923
"Prescott, AZ",153,,,,,,,,,,,,,,,,,,,,,,0.651236263736264,0.660412757973734,0.652472527472527,0.656738380353156,0.665008291873963,0.622171945701357,0.659722222222222,0.661057692307692,0.675,0.6875,0.669642857142857,0.681818181818182,0.686887254901961,0.670774647887324,0.593049507424329,0.664965986394558,0.642857142857143,0.628409090909091,0.707142857142857,0.726744186046512,0.726744186046512,0.712946428571429,0.702370982937297,0.720486111111111,0.733173076923077,0.755813953488372,0.74375,0.766666666666667,0.761316872427984,0.765895953757225,0.802389610837269,0.8,0.75,0.774443368828654,0.739268680445151,0.749064837905237,0.781671386192017,0.820588235294118,0.828571428571429,0.763157894736842,0.755494505494505,0.808183183183183,0.744960560911481,0.728918735124108,0.74375,0.723140495867769,0.834797891036907,0.784632034632035,0.78125,0.913793103448276,0.9,0.879565096180652
